Source,Target,Type,Id,Label,timeset,Weight
"中国人民人寿保险股份有限公司-万能-个险万能",中国人民人寿保险股份有限公司-分红-个险分红,Undirected,781,,,6
"香港中央结算有限公司",华夏银行股份有限公司-德盛精选股票证券投资基金,Undirected,782,,,3
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),Undirected,783,,,3
"中央汇金资产管理有限责任公司",招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,Undirected,784,,,3
"香港中央结算有限公司",交通银行股份有限公司-华安策略优选混合型证券投资基金,Undirected,785,,,3
"香港中央结算有限公司",全国社保基金一一零组合,Undirected,786,,,3
"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金",全国社保基金四一三组合,Undirected,787,,,3
"全国社保基金四零四组合",鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合,Undirected,788,,,3
"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合,Undirected,789,,,5
"香港中央结算有限公司",中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金,Undirected,790,,,3
"香港中央结算有限公司",中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金,Undirected,791,,,3
"香港中央结算有限公司",中国工商银行-上投摩根内需动力股票型证券投资基金,Undirected,792,,,3
"交通银行-华夏蓝筹核心混合型证券投资基金(LOF)",中国建设银行-华夏红利混合型开放式证券投资基金,Undirected,793,,,3
"中国银行-嘉实成长收益型证券投资基金",中国银行股份有限公司-嘉实成长增强灵活配置混合型证券投资基金,Undirected,794,,,3
"中国农业银行股份有限公司-嘉实领先成长混合型证券投资基金",中国银行股份有限公司-嘉实成长增强灵活配置混合型证券投资基金,Undirected,795,,,3
"全国社保基金四一三组合",交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金,Undirected,796,,,3
"中国证券金融股份有限公司",中国农业银行股份有限公司-易方达消费行业股票型证券投资基金,Undirected,797,,,3
"中国人民财产保险股份有限公司-传统-普通保险产品",中国人民人寿保险股份有限公司-分红-个险分红,Undirected,798,,,3
"长安国际信托股份有限公司-长安信托-长安投资974号(浙银资本)证券投资集合资金信托计划",厦门国际信托有限公司-鑫金十五号证券投资集合资金信托计划,Undirected,799,,,3
"中泰证券股份有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,800,,,3
"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",中央汇金资产管理有限责任公司,Undirected,801,,,5
"中国平安人寿保险股份有限公司-自有资金",中国证券金融股份有限公司,Undirected,804,,,3
"中国平安人寿保险股份有限公司-自有资金",中央汇金资产管理有限责任公司,Undirected,805,,,3
"株洲市国有资产投资控股集团有限公司",中央汇金资产管理有限责任公司,Undirected,806,,,3
"中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金",中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,Undirected,807,,,3
"中央汇金资产管理有限责任公司",新华人寿保险股份有限公司-分红-个人分红-018L-FH002深,Undirected,808,,,3
"百年人寿保险股份有限公司-传统保险产品",百年人寿保险股份有限公司-分红保险产品,Undirected,809,,,3
"香港中央结算有限公司",中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金,Undirected,810,,,3
"香港中央结算有限公司",中国工商银行-南方绩优成长股票型证券投资基金,Undirected,811,,,3
"全国社保基金一零四组合",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,812,,,3
"全国社保基金一零四组合",中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金,Undirected,813,,,3
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",中央汇金资产管理有限责任公司,Undirected,815,,,3
"中央汇金资产管理有限责任公司",全国社保基金一一八组合,Undirected,816,,,3
"中央汇金资产管理有限责任公司",中国信达资产管理股份有限公司,Undirected,817,,,3
"挪威中央银行-自有资金",阿布达比投资局,Undirected,818,,,3
"香港中央结算有限公司",UBSAG,Undirected,819,,,3
"中央汇金资产管理有限责任公司",全国社保基金四零一组合,Undirected,820,,,3
"中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,821,,,3
"中央汇金资产管理有限责任公司",张静,Undirected,822,,,3
"香港中央结算有限公司",中泰证券股份有限公司,Undirected,823,,,3
"中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金,Undirected,824,,,5
"中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金",中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金,Undirected,825,,,3
"中国工商银行-博时第三产业成长混合型证券投资基金",中国农业银行股份有限公司-博时创业成长混合型证券投资基金,Undirected,826,,,3
"中央汇金资产管理有限责任公司",中国人寿保险(集团)公司-传统-普通保险产品,Undirected,828,,,5
"中国人寿保险(集团)公司-传统-普通保险产品",中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,Undirected,829,,,3
"石雯",乔晓辉,Undirected,830,,,3
"中兵投资管理有限责任公司",中央汇金资产管理有限责任公司,Undirected,831,,,3
"交通银行股份有限公司-汇丰晋信双核策略混合型证券投资基金",交通银行股份有限公司-汇丰晋信消费红利股票型证券投资基金,Undirected,832,,,3
"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金",中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF),Undirected,835,,,3
"中国建材股份有限公司",香港中央结算有限公司,Undirected,836,,,3
"香港中央结算有限公司",中国建设银行股份有限公司-兴全社会责任混合型证券投资基金,Undirected,837,,,3
"香港中央结算有限公司",中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),Undirected,838,,,5
"中国航空科技工业股份有限公司",中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,Undirected,839,,,3
"中国航空科技工业股份有限公司",中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,Undirected,840,,,3
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",全国社保基金一一四组合,Undirected,842,,,3
"中央汇金资产管理有限责任公司",安本亚洲资产管理有限公司-安本环球-中国A股基金,Undirected,843,,,5
"香港中央结算有限公司",全国社保基金四一二组合,Undirected,844,,,5
"中国工商银行-汇添富均衡增长混合型证券投资基金",中国建设银行股份有限公司-华夏优势增长混合型证券投资基金,Undirected,846,,,3
"南方工业资产管理有限责任公司",中央汇金资产管理有限责任公司,Undirected,848,,,3
"中国人民人寿保险股份有限公司-传统-普通保险产品",中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,Undirected,849,,,2
"北京鼎盛新元环保装饰技术开发有限公司",姚婧,Undirected,850,,,2
"陈俊岭",广东通盈创业投资有限公司,Undirected,851,,,2
"中央汇金资产管理有限责任公司",交通银行股份有限公司-长信量化先锋混合型证券投资基金,Undirected,852,,,2
"清华控股有限公司",中国证券金融股份有限公司,Undirected,853,,,2
"徐建刚",厦门国际信托有限公司-证德一号证券投资集合资金信托计划,Undirected,856,,,2
"中国证券金融股份有限公司",招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,Undirected,857,,,2
"中国航空工业集团有限公司",香港中央结算有限公司,Undirected,858,,,2
"中国航空技术深圳有限公司",中国航空技术国际控股有限公司,Undirected,859,,,2
"中国航空技术深圳有限公司",香港中央结算有限公司,Undirected,860,,,2
"中国航空技术深圳有限公司",中央汇金资产管理有限责任公司,Undirected,861,,,2
"中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金",中国工商银行股份有限公司-南方优选价值股票型证券投资基金,Undirected,862,,,2
"上海鹏欣(集团)有限公司",上海鹏欣农业投资(集团)有限公司,Undirected,863,,,2
"中国证券金融股份有限公司",九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,Undirected,864,,,2
"夏琼",夏信根,Undirected,865,,,2
"南方希望实业有限公司",新希望集团有限公司,Undirected,866,,,2
"南方希望实业有限公司",中国证券金融股份有限公司,Undirected,867,,,2
"南方希望实业有限公司",中央汇金资产管理有限责任公司,Undirected,868,,,2
"南方希望实业有限公司",香港中央结算有限公司,Undirected,869,,,2
"新希望集团有限公司",中国证券金融股份有限公司,Undirected,870,,,2
"新希望集团有限公司",香港中央结算有限公司,Undirected,871,,,2
"香港中央结算有限公司",胡中祥,Undirected,872,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-安信比较优势灵活配置混合型证券投资基金,Undirected,873,,,2
